Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country,Revenue,Year,Month,YearMonth,Weekday
537368,22147,FELTCRAFT BUTTERFLY HEARTS,12.0,2010-12-06 12:40:00,1.45,14911,EIRE,17.4,2010,12,2010-12,2
537369,85034C,3 ROSE MORRIS BOXED CANDLES,1.0,2010-12-06 12:41:00,4.25,17860,United Kingdom,4.25,2010,12,2010-12,2
537369,22719,GUMBALL MONOCHROME COAT RACK,1.0,2010-12-06 12:41:00,1.25,17860,United Kingdom,1.25,2010,12,2010-12,2
537372,21819,GLITTER CHRISTMAS STAR ,4.0,2010-12-06 12:52:00,0.85,16919,United Kingdom,3.4,2010,12,2010-12,2
537374,21889,WOODEN BOX OF DOMINOES,1.0,2010-12-06 12:55:00,1.25,17259,United Kingdom,1.25,2010,12,2010-12,2
537374,22977,DOLLY GIRL CHILDRENS EGG CUP,1.0,2010-12-06 12:55:00,1.25,17259,United Kingdom,1.25,2010,12,2010-12,2
537374,21098,CHRISTMAS TOILET ROLL,2.0,2010-12-06 12:55:00,1.25,17259,United Kingdom,2.5,2010,12,2010-12,2
537375,22562,MONSTERS STENCIL CRAFT,3.0,2010-12-06 12:55:00,1.25,17019,United Kingdom,3.75,2010,12,2010-12,2
537382,22866,HAND WARMER SCOTTY DOG DESIGN,7.0,2010-12-06 13:13:00,2.1,16710,United Kingdom,14.700000000000001,2010,12,2010-12,2
537381,22867,HAND WARMER BIRD DESIGN,24.0,2010-12-06 13:13:00,2.1,14667,United Kingdom,50.400000000000006,2010,12,2010-12,2
537390,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4.0,2010-12-06 13:47:00,7.95,16658,United Kingdom,31.8,2010,12,2010-12,2
537391,22624,IVORY KITCHEN SCALES,2.0,2010-12-06 13:53:00,8.5,16550,United Kingdom,17.0,2010,12,2010-12,2
537391,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,4.0,2010-12-06 13:53:00,2.95,16550,United Kingdom,11.8,2010,12,2010-12,2
537395,22866,HAND WARMER SCOTTY DOG DESIGN,1.0,2010-12-06 14:05:00,2.1,15356,United Kingdom,2.1,2010,12,2010-12,2
537395,22865,HAND WARMER OWL DESIGN,1.0,2010-12-06 14:05:00,2.1,15356,United Kingdom,2.1,2010,12,2010-12,2
537399,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2.0,2010-12-06 14:31:00,1.95,13030,United Kingdom,3.9,2010,12,2010-12,2
537421,85049A,TRADITIONAL CHRISTMAS RIBBONS,1.0,2010-12-06 15:25:00,1.25,17218,United Kingdom,1.25,2010,12,2010-12,2
537424,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3.0,2010-12-06 15:35:00,4.95,15602,United Kingdom,14.850000000000001,2010,12,2010-12,2
537429,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,2010-12-06 15:54:00,0.95,12748,United Kingdom,0.95,2010,12,2010-12,2
537441,22983,CARD BILLBOARD FONT,36.0,2010-12-06 17:26:00,0.42,13564,United Kingdom,15.12,2010,12,2010-12,2
537441,21912,VINTAGE SNAKES & LADDERS,1.0,2010-12-06 17:26:00,3.75,13564,United Kingdom,3.75,2010,12,2010-12,2
537441,21916,SET 12 RETRO WHITE CHALK STICKS,20.0,2010-12-06 17:26:00,0.42,13564,United Kingdom,8.4,2010,12,2010-12,2
537446,21624,VINTAGE UNION JACK DOORSTOP,3.0,2010-12-07 09:13:00,5.95,18055,United Kingdom,17.85,2010,12,2010-12,3
537446,72819,CUPID DESIGN SCENTED CANDLES,6.0,2010-12-07 09:13:00,2.55,18055,United Kingdom,15.299999999999999,2010,12,2010-12,3
537457,21537,RED RETROSPOT PUDDING BOWL,32.0,2010-12-07 09:51:00,3.75,17511,United Kingdom,120.0,2010,12,2010-12,3
537463,21137,BLACK RECORD COVER FRAME,4.0,2010-12-07 10:08:00,3.75,12681,France,15.0,2010,12,2010-12,3
537463,20682,RED RETROSPOT CHILDRENS UMBRELLA,6.0,2010-12-07 10:08:00,3.25,12681,France,19.5,2010,12,2010-12,3
537465,22470,HEART OF WICKER LARGE,6.0,2010-12-07 10:32:00,2.95,17735,United Kingdom,17.700000000000003,2010,12,2010-12,3
537465,22131,FOOD CONTAINER SET 3 LOVE HEART ,6.0,2010-12-07 10:32:00,1.95,17735,United Kingdom,11.7,2010,12,2010-12,3
537467,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3.0,2010-12-07 10:36:00,2.1,16059,United Kingdom,6.300000000000001,2010,12,2010-12,3
537468,22110,BIRD HOUSE HOT WATER BOTTLE,12.0,2010-12-07 10:36:00,2.55,12567,France,30.599999999999998,2010,12,2010-12,3
537468,POST,POSTAGE,3.0,2010-12-07 10:36:00,18.0,12567,France,54.0,2010,12,2010-12,3
537489,22564,ALPHABET STENCIL CRAFT,12.0,2010-12-07 11:33:00,1.25,17017,United Kingdom,15.0,2010,12,2010-12,3
537489,22735,RIBBON REEL SOCKS AND MITTENS,10.0,2010-12-07 11:33:00,1.65,17017,United Kingdom,16.5,2010,12,2010-12,3
537595,21586,KINGS CHOICE GIANT TUBE MATCHES,2.0,2010-12-07 12:29:00,2.55,13569,United Kingdom,5.1,2010,12,2010-12,3
537598,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4.0,2010-12-07 12:37:00,3.75,14135,United Kingdom,15.0,2010,12,2010-12,3
537604,21843,RED RETROSPOT CAKE STAND,24.0,2010-12-07 13:01:00,9.95,13488,United Kingdom,238.79999999999998,2010,12,2010-12,3
537605,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4.0,2010-12-07 13:13:00,1.45,16221,United Kingdom,5.8,2010,12,2010-12,3
537608,84879,ASSORTED COLOUR BIRD ORNAMENT,16.0,2010-12-07 13:20:00,1.69,15024,United Kingdom,27.04,2010,12,2010-12,3
537608,22554,PLASTERS IN TIN WOODLAND ANIMALS,1.0,2010-12-07 13:20:00,1.65,15024,United Kingdom,1.65,2010,12,2010-12,3
537608,22083,PAPER CHAIN KIT RETROSPOT,6.0,2010-12-07 13:20:00,2.95,15024,United Kingdom,17.700000000000003,2010,12,2010-12,3
537608,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,3.0,2010-12-07 13:20:00,3.75,15024,United Kingdom,11.25,2010,12,2010-12,3
537612,22113,GREY HEART HOT WATER BOTTLE,4.0,2010-12-07 13:28:00,3.75,13769,United Kingdom,15.0,2010,12,2010-12,3
537614,22834,HAND WARMER BABUSHKA DESIGN,14.0,2010-12-07 13:29:00,2.1,16904,United Kingdom,29.400000000000002,2010,12,2010-12,3
537624,22752,SET 7 BABUSHKA NESTING BOXES,1.0,2010-12-07 14:41:00,8.5,12748,United Kingdom,8.5,2010,12,2010-12,3
537624,22443,GROW YOUR OWN HERBS SET OF 3,1.0,2010-12-07 14:41:00,7.95,12748,United Kingdom,7.95,2010,12,2010-12,3
537626,22494,EMERGENCY FIRST AID TIN ,12.0,2010-12-07 14:57:00,1.25,12347,Iceland,15.0,2010,12,2010-12,3
537628,21755,LOVE BUILDING BLOCK WORD,3.0,2010-12-07 15:02:00,5.95,16293,United Kingdom,17.85,2010,12,2010-12,3
537629,20971,PINK BLUE FELT CRAFT TRINKET BOX,12.0,2010-12-07 15:03:00,1.25,17419,United Kingdom,15.0,2010,12,2010-12,3
537629,22776,SWEETHEART CAKESTAND 3 TIER,4.0,2010-12-07 15:03:00,9.95,17419,United Kingdom,39.8,2010,12,2010-12,3
537634,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5.0,2010-12-07 15:15:00,3.95,16775,United Kingdom,19.75,2010,12,2010-12,3
537636,22822,CREAM WALL PLANTER HEART SHAPED,12.0,2010-12-07 15:20:00,5.95,16950,United Kingdom,71.4,2010,12,2010-12,3
537646,79321,CHILLI LIGHTS,1.0,2010-12-07 15:39:00,4.95,17591,United Kingdom,4.95,2010,12,2010-12,3
537646,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1.0,2010-12-07 15:39:00,4.25,17591,United Kingdom,4.25,2010,12,2010-12,3
537650,22312,OFFICE MUG WARMER POLKADOT,6.0,2010-12-07 15:48:00,2.95,16125,United Kingdom,17.700000000000003,2010,12,2010-12,3
537653,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,2010-12-07 15:54:00,0.95,17897,United Kingdom,0.95,2010,12,2010-12,3
537655,90175D,TIGRIS EYE CHUNKY CHARM BRACELET,2.0,2010-12-07 16:20:00,8.95,15081,United Kingdom,17.9,2010,12,2010-12,3
537673,22625,RED KITCHEN SCALES,24.0,2010-12-08 09:49:00,7.65,12709,Germany,183.60000000000002,2010,12,2010-12,4
537676,22567,20 DOLLY PEGS RETROSPOT,24.0,2010-12-08 09:53:00,1.25,12386,Australia,30.0,2010,12,2010-12,4
537681,84692,BOX OF 24 COCKTAIL PARASOLS,25.0,2010-12-08 10:11:00,0.42,13329,United Kingdom,10.5,2010,12,2010-12,4
537692,22296,HEART IVORY TRELLIS LARGE,36.0,2010-12-08 10:40:00,1.65,14796,United Kingdom,59.4,2010,12,2010-12,4
537692,22295,HEART FILIGREE DOVE LARGE,5.0,2010-12-08 10:40:00,1.65,14796,United Kingdom,8.25,2010,12,2010-12,4
537692,22057,CERAMIC PLATE STRAWBERRY DESIGN,4.0,2010-12-08 10:40:00,1.49,14796,United Kingdom,5.96,2010,12,2010-12,4
537692,22294,HEART FILIGREE DOVE  SMALL,4.0,2010-12-08 10:40:00,1.25,14796,United Kingdom,5.0,2010,12,2010-12,4
537757,22671,FRENCH LAUNDRY SIGN BLUE METAL,12.0,2010-12-08 11:38:00,1.65,17975,United Kingdom,19.799999999999997,2010,12,2010-12,4
537762,22443,GROW YOUR OWN HERBS SET OF 3,2.0,2010-12-08 12:01:00,7.95,16558,United Kingdom,15.9,2010,12,2010-12,4
537764,20963,APPLE BATH SPONGE,1.0,2010-12-08 12:06:00,1.25,16893,United Kingdom,1.25,2010,12,2010-12,4
537765,20655,QUEEN OF SKIES LUGGAGE TAG,1.0,2010-12-08 12:08:00,1.25,14606,United Kingdom,1.25,2010,12,2010-12,4
537765,85067,CREAM SWEETHEART WALL CABINET,1.0,2010-12-08 12:08:00,18.95,14606,United Kingdom,18.95,2010,12,2010-12,4
537769,22130,PARTY CONE CHRISTMAS DECORATION ,6.0,2010-12-08 12:17:00,0.85,15021,United Kingdom,5.1,2010,12,2010-12,4
537769,22456,NATURAL SLATE CHALKBOARD LARGE ,1.0,2010-12-08 12:17:00,4.95,15021,United Kingdom,4.95,2010,12,2010-12,4
537772,21242,RED RETROSPOT PLATE ,6.0,2010-12-08 12:35:00,1.69,18043,United Kingdom,10.14,2010,12,2010-12,4
537772,21888,BINGO SET,1.0,2010-12-08 12:35:00,3.75,18043,United Kingdom,3.75,2010,12,2010-12,4
537773,22386,JUMBO BAG PINK POLKADOT,1.0,2010-12-08 12:36:00,1.95,16016,United Kingdom,1.95,2010,12,2010-12,4
537773,22384,LUNCH BAG PINK POLKADOT,1.0,2010-12-08 12:36:00,1.65,16016,United Kingdom,1.65,2010,12,2010-12,4
537773,22082,RIBBON REEL STRIPES DESIGN ,5.0,2010-12-08 12:36:00,1.65,16016,United Kingdom,8.25,2010,12,2010-12,4
537775,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,12.0,2010-12-08 12:41:00,2.1,17722,United Kingdom,25.200000000000003,2010,12,2010-12,4
537781,22563,HAPPY STENCIL CRAFT,1.0,2010-12-08 12:46:00,1.25,17341,United Kingdom,1.25,2010,12,2010-12,4
537781,21558,SKULL LUNCH BOX WITH CUTLERY ,1.0,2010-12-08 12:46:00,2.55,17341,United Kingdom,2.55,2010,12,2010-12,4
537781,22359,GLASS JAR KINGS CHOICE,1.0,2010-12-08 12:46:00,2.95,17341,United Kingdom,2.95,2010,12,2010-12,4
537781,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,1.0,2010-12-08 12:46:00,1.25,17341,United Kingdom,1.25,2010,12,2010-12,4
537781,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,1.0,2010-12-08 12:46:00,5.45,17341,United Kingdom,5.45,2010,12,2010-12,4
537781,20749,ASSORTED COLOUR MINI CASES,1.0,2010-12-08 12:46:00,7.95,17341,United Kingdom,7.95,2010,12,2010-12,4
537781,21143,ANTIQUE GLASS HEART DECORATION ,2.0,2010-12-08 12:46:00,1.95,17341,United Kingdom,3.9,2010,12,2010-12,4
537781,22556,PLASTERS IN TIN CIRCUS PARADE ,1.0,2010-12-08 12:46:00,1.65,17341,United Kingdom,1.65,2010,12,2010-12,4
537792,21175,GIN + TONIC DIET METAL SIGN,12.0,2010-12-08 12:56:00,2.1,16385,United Kingdom,25.200000000000003,2010,12,2010-12,4
537794,21731,RED TOADSTOOL LED NIGHT LIGHT,6.0,2010-12-08 13:01:00,1.65,16713,United Kingdom,9.899999999999999,2010,12,2010-12,4
537799,22111,SCOTTIE DOG HOT WATER BOTTLE,4.0,2010-12-08 13:07:00,4.95,15916,United Kingdom,19.8,2010,12,2010-12,4
537799,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,2010-12-08 13:07:00,0.95,15916,United Kingdom,0.95,2010,12,2010-12,4
537800,M,Manual,12.0,2010-12-08 13:08:00,0.19,12748,United Kingdom,2.2800000000000002,2010,12,2010-12,4
537802,84580,MOUSE TOY WITH PINK T-SHIRT,4.0,2010-12-08 13:11:00,3.75,13455,United Kingdom,15.0,2010,12,2010-12,4
537806,22196,SMALL HEART MEASURING SPOONS,10.0,2010-12-08 13:21:00,0.85,13113,United Kingdom,8.5,2010,12,2010-12,4
537815,21479,WHITE SKULL HOT WATER BOTTLE ,4.0,2010-12-08 13:49:00,3.75,17676,United Kingdom,15.0,2010,12,2010-12,4
537826,20781,GOLD EAR MUFF HEADPHONES,1.0,2010-12-08 14:38:00,5.49,15581,United Kingdom,5.49,2010,12,2010-12,4
537828,84879,ASSORTED COLOUR BIRD ORNAMENT,8.0,2010-12-08 14:43:00,1.69,15680,United Kingdom,13.52,2010,12,2010-12,4
537828,82582,AREA PATROLLED METAL SIGN,12.0,2010-12-08 14:43:00,2.1,15680,United Kingdom,25.200000000000003,2010,12,2010-12,4
537837,21452,TOADSTOOL MONEY BOX,6.0,2010-12-08 14:59:00,2.95,13077,United Kingdom,17.700000000000003,2010,12,2010-12,4
537842,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4.0,2010-12-08 15:12:00,7.95,13140,United Kingdom,31.8,2010,12,2010-12,4
537844,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,2010-12-08 15:17:00,0.95,17999,United Kingdom,0.95,2010,12,2010-12,4
537852,21485,RETROSPOT HEART HOT WATER BOTTLE,7.0,2010-12-08 15:56:00,4.95,17340,United Kingdom,34.65,2010,12,2010-12,4
537852,21874,GIN AND TONIC MUG,12.0,2010-12-08 15:56:00,1.25,17340,United Kingdom,15.0,2010,12,2010-12,4
537855,85129B,BEADED CRYSTAL HEART GREEN SMALL,6.0,2010-12-08 15:59:00,1.25,15996,United Kingdom,7.5,2010,12,2010-12,4
537855,85167B,BLACK GRAND BAROQUE PHOTO FRAME,2.0,2010-12-08 15:59:00,4.25,15996,United Kingdom,8.5,2010,12,2010-12,4
537859,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2.0,2010-12-08 16:11:00,1.25,14030,United Kingdom,2.5,2010,12,2010-12,4
537865,22589,CARDHOLDER GINGHAM STAR,3.0,2010-12-08 16:34:00,2.55,16011,United Kingdom,7.6499999999999995,2010,12,2010-12,4
537867,22785,SQUARECUSHION COVER PINK UNION FLAG,2.0,2010-12-08 16:48:00,6.75,16717,United Kingdom,13.5,2010,12,2010-12,4
537868,22489,PACK OF 12 TRADITIONAL CRAYONS,24.0,2010-12-08 16:49:00,0.42,12433,Norway,10.08,2010,12,2010-12,4
537868,21981,PACK OF 12 WOODLAND TISSUES ,48.0,2010-12-08 16:49:00,0.29,12433,Norway,13.919999999999998,2010,12,2010-12,4
537868,22615,PACK OF 12 CIRCUS PARADE TISSUES ,48.0,2010-12-08 16:49:00,0.29,12433,Norway,13.919999999999998,2010,12,2010-12,4
537868,22315,200 RED + WHITE BENDY STRAWS,12.0,2010-12-08 16:49:00,1.25,12433,Norway,15.0,2010,12,2010-12,4
537868,21166,COOK WITH WINE METAL SIGN ,12.0,2010-12-08 16:49:00,1.95,12433,Norway,23.4,2010,12,2010-12,4
537868,22690,DOORMAT HOME SWEET HOME BLUE ,2.0,2010-12-08 16:49:00,7.95,12433,Norway,15.9,2010,12,2010-12,4
537868,22543,MINI JIGSAW BAKE A CAKE ,24.0,2010-12-08 16:49:00,0.42,12433,Norway,10.08,2010,12,2010-12,4
537871,22548,HEADS AND TAILS SPORTING FUN,1.0,2010-12-08 17:20:00,1.25,12748,United Kingdom,1.25,2010,12,2010-12,4
537871,22988,SOLDIERS EGG CUP ,7.0,2010-12-08 17:20:00,1.25,12748,United Kingdom,8.75,2010,12,2010-12,4
537890,22935,BAKING MOULD ROSE MILK CHOCOLATE,6.0,2010-12-09 10:04:00,3.25,15358,United Kingdom,19.5,2010,12,2010-12,5
537892,22468,BABUSHKA LIGHTS STRING OF 10,2.0,2010-12-09 10:13:00,6.75,12481,Germany,13.5,2010,12,2010-12,5
537900,22523,CHILDS GARDEN FORK PINK,1.0,2010-12-09 10:45:00,0.85,15983,United Kingdom,0.85,2010,12,2010-12,5
537955,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2.0,2010-12-09 11:28:00,3.75,16782,United Kingdom,7.5,2010,12,2010-12,5
537955,22380,TOY TIDY SPACEBOY  ,1.0,2010-12-09 11:28:00,2.1,16782,United Kingdom,2.1,2010,12,2010-12,5
538000,79321,CHILLI LIGHTS,12.0,2010-12-09 11:44:00,4.95,12748,United Kingdom,59.400000000000006,2010,12,2010-12,5
538008,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24.0,2010-12-09 12:17:00,0.85,12683,France,20.4,2010,12,2010-12,5
538008,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6.0,2010-12-09 12:17:00,3.75,12683,France,22.5,2010,12,2010-12,5
538010,22236,CAKE STAND 3 TIER MAGIC GARDEN,12.0,2010-12-09 12:20:00,10.95,17526,United Kingdom,131.39999999999998,2010,12,2010-12,5
538011,82580,BATHROOM METAL SIGN,3.0,2010-12-09 12:24:00,0.55,14896,United Kingdom,1.6500000000000001,2010,12,2010-12,5
538011,22315,200 RED + WHITE BENDY STRAWS,2.0,2010-12-09 12:24:00,1.25,14896,United Kingdom,2.5,2010,12,2010-12,5
538014,22969,HOMEMADE JAM SCENTED CANDLES,12.0,2010-12-09 12:49:00,1.45,14440,United Kingdom,17.4,2010,12,2010-12,5
538014,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,12.0,2010-12-09 12:49:00,4.25,14440,United Kingdom,51.0,2010,12,2010-12,5
538015,21745,GAOLERS KEYS DECORATIVE GARDEN ,3.0,2010-12-09 12:49:00,3.75,13240,United Kingdom,11.25,2010,12,2010-12,5
538040,82582,AREA PATROLLED METAL SIGN,6.0,2010-12-09 13:08:00,2.1,16520,United Kingdom,12.600000000000001,2010,12,2010-12,5
538051,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,4.0,2010-12-09 13:24:00,0.85,18041,United Kingdom,3.4,2010,12,2010-12,5
538053,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.0,2010-12-09 13:34:00,2.55,15856,United Kingdom,81.6,2010,12,2010-12,5
538064,20983,12 PENCILS TALL TUBE RED RETROSPOT,2.0,2010-12-09 13:47:00,0.85,15271,United Kingdom,1.7,2010,12,2010-12,5
538065,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4.0,2010-12-09 13:57:00,7.95,13982,United Kingdom,31.8,2010,12,2010-12,5
538065,22465,HANGING METAL STAR LANTERN,12.0,2010-12-09 13:57:00,1.65,13982,United Kingdom,19.799999999999997,2010,12,2010-12,5
538065,20718,RED RETROSPOT SHOPPER BAG,10.0,2010-12-09 13:57:00,1.25,13982,United Kingdom,12.5,2010,12,2010-12,5
538067,22938,CUPCAKE LACE PAPER SET 6,2.0,2010-12-09 13:59:00,1.95,15288,United Kingdom,3.9,2010,12,2010-12,5
538068,22154,ANGEL DECORATION 3 BUTTONS ,432.0,2010-12-09 14:05:00,0.36,17978,United Kingdom,155.51999999999998,2010,12,2010-12,5
538076,21872,GLAMOROUS  MUG,2.0,2010-12-09 14:15:00,1.25,15311,United Kingdom,2.5,2010,12,2010-12,5
538076,21259,VICTORIAN SEWING BOX SMALL ,1.0,2010-12-09 14:15:00,5.95,15311,United Kingdom,5.95,2010,12,2010-12,5
538076,84865,NEW BAROQUE BLACK PHOTO ALBUM,1.0,2010-12-09 14:15:00,8.5,15311,United Kingdom,8.5,2010,12,2010-12,5
538077,22904,CALENDAR PAPER CUT DESIGN,6.0,2010-12-09 14:19:00,2.95,14667,United Kingdom,17.700000000000003,2010,12,2010-12,5
538078,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4.0,2010-12-09 14:25:00,0.85,16255,United Kingdom,3.4,2010,12,2010-12,5
538086,22178,VICTORIAN GLASS HANGING T-LIGHT,30.0,2010-12-09 14:44:00,1.25,12872,United Kingdom,37.5,2010,12,2010-12,5
538086,22573,STAR WOODEN CHRISTMAS DECORATION,11.0,2010-12-09 14:44:00,0.85,12872,United Kingdom,9.35,2010,12,2010-12,5
538093,21700,BIG DOUGHNUT FRIDGE MAGNETS,12.0,2010-12-09 14:49:00,0.85,12682,France,10.2,2010,12,2010-12,5
538095,22212,FOUR HOOK  WHITE LOVEBIRDS,1.0,2010-12-09 14:55:00,2.1,17097,Spain,2.1,2010,12,2010-12,5
538108,21242,RED RETROSPOT PLATE ,8.0,2010-12-09 15:23:00,1.69,17456,United Kingdom,13.52,2010,12,2010-12,5
538163,22425,ENAMEL COLANDER CREAM,1.0,2010-12-09 17:27:00,4.95,17841,United Kingdom,4.95,2010,12,2010-12,5
538163,22174,PHOTO CUBE,11.0,2010-12-09 17:27:00,1.65,17841,United Kingdom,18.15,2010,12,2010-12,5
538169,22072,RED RETROSPOT TEA CUP AND SAUCER ,2.0,2010-12-09 19:28:00,3.75,13230,United Kingdom,7.5,2010,12,2010-12,5
538171,21671,RED SPOT CERAMIC DRAWER KNOB,6.0,2010-12-09 20:01:00,1.25,17530,United Kingdom,7.5,2010,12,2010-12,5
538174,22937,BAKING MOULD CHOCOLATE CUPCAKES,12.0,2010-12-10 09:35:00,2.55,12471,Germany,30.599999999999998,2010,12,2010-12,6
538176,22726,ALARM CLOCK BAKELIKE GREEN,24.0,2010-12-10 09:48:00,3.75,17675,United Kingdom,90.0,2010,12,2010-12,6
538181,85066,CREAM SWEETHEART MINI CHEST,2.0,2010-12-10 10:08:00,12.75,17076,United Kingdom,25.5,2010,12,2010-12,6
538184,22561,WOODEN SCHOOL COLOURING SET,12.0,2010-12-10 10:21:00,1.65,17880,United Kingdom,19.799999999999997,2010,12,2010-12,6
538198,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,12.0,2010-12-10 11:01:00,1.25,17827,United Kingdom,15.0,2010,12,2010-12,6
538198,22570,FELTCRAFT CUSHION RABBIT,4.0,2010-12-10 11:01:00,3.75,17827,United Kingdom,15.0,2010,12,2010-12,6
538198,21442,GREEN BIRDHOUSE DECORATION,24.0,2010-12-10 11:01:00,0.72,17827,United Kingdom,17.28,2010,12,2010-12,6
538199,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,6.0,2010-12-10 11:02:00,1.25,14082,United Kingdom,7.5,2010,12,2010-12,6
538200,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12.0,2010-12-10 11:11:00,0.85,17912,United Kingdom,10.2,2010,12,2010-12,6
538203,21314,SMALL GLASS HEART TRINKET POT,16.0,2010-12-10 11:21:00,2.1,13767,United Kingdom,33.6,2010,12,2010-12,6
538205,22383,LUNCH BAG SUKI  DESIGN ,1.0,2010-12-10 11:24:00,1.65,12748,United Kingdom,1.65,2010,12,2010-12,6
538207,21239,PINK  POLKADOT CUP,6.0,2010-12-10 11:33:00,0.85,12748,United Kingdom,5.1,2010,12,2010-12,6
538207,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1.0,2010-12-10 11:33:00,3.25,12748,United Kingdom,3.25,2010,12,2010-12,6
538208,22940,FELTCRAFT CHRISTMAS FAIRY,1.0,2010-12-10 11:39:00,4.25,14037,United Kingdom,4.25,2010,12,2010-12,6
538209,22745,POPPY'S PLAYHOUSE BEDROOM ,2.0,2010-12-10 11:42:00,2.1,12748,United Kingdom,4.2,2010,12,2010-12,6
538240,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40.0,2010-12-10 12:00:00,2.55,16062,United Kingdom,102.0,2010,12,2010-12,6
538250,22569,FELTCRAFT CUSHION BUTTERFLY,1.0,2010-12-10 12:20:00,3.75,18118,United Kingdom,3.75,2010,12,2010-12,6
538255,22371,AIRLINE BAG VINTAGE TOKYO 78,4.0,2010-12-10 12:33:00,4.25,14911,EIRE,17.0,2010,12,2010-12,6
538296,22470,HEART OF WICKER LARGE,6.0,2010-12-10 13:06:00,2.95,13148,United Kingdom,17.700000000000003,2010,12,2010-12,6
538296,85114A,BLACK ENCHANTED FOREST PLACEMAT,6.0,2010-12-10 13:06:00,1.65,13148,United Kingdom,9.899999999999999,2010,12,2010-12,6
538307,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2.0,2010-12-10 13:27:00,2.95,14667,United Kingdom,5.9,2010,12,2010-12,6
538307,21447,12 IVORY ROSE PEG PLACE SETTINGS,1.0,2010-12-10 13:27:00,1.25,14667,United Kingdom,1.25,2010,12,2010-12,6
538307,22752,SET 7 BABUSHKA NESTING BOXES,2.0,2010-12-10 13:27:00,8.5,14667,United Kingdom,17.0,2010,12,2010-12,6
538308,22362,GLASS JAR PEACOCK BATH SALTS,6.0,2010-12-10 13:29:00,2.95,14107,United Kingdom,17.700000000000003,2010,12,2010-12,6
538308,20727,LUNCH BAG  BLACK SKULL.,10.0,2010-12-10 13:29:00,1.65,14107,United Kingdom,16.5,2010,12,2010-12,6
538313,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1.0,2010-12-10 13:50:00,2.95,15514,United Kingdom,2.95,2010,12,2010-12,6
538313,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,1.0,2010-12-10 13:50:00,2.1,15514,United Kingdom,2.1,2010,12,2010-12,6
538343,22311,OFFICE MUG WARMER BLACK+SILVER ,6.0,2010-12-10 14:29:00,2.95,13448,United Kingdom,17.700000000000003,2010,12,2010-12,6
538343,82583,HOT BATHS METAL SIGN,12.0,2010-12-10 14:29:00,2.1,13448,United Kingdom,25.200000000000003,2010,12,2010-12,6
538347,22961,JAM MAKING SET PRINTED,4.0,2010-12-10 14:54:00,1.45,17220,United Kingdom,5.8,2010,12,2010-12,6
538354,48138,DOORMAT UNION FLAG,6.0,2010-12-10 15:45:00,7.95,16873,United Kingdom,47.7,2010,12,2010-12,6
538354,22470,HEART OF WICKER LARGE,18.0,2010-12-10 15:45:00,2.95,16873,United Kingdom,53.1,2010,12,2010-12,6
538354,22199,FRYING PAN RED RETROSPOT,4.0,2010-12-10 15:45:00,4.25,16873,United Kingdom,17.0,2010,12,2010-12,6
538354,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12.0,2010-12-10 15:45:00,1.49,16873,United Kingdom,17.88,2010,12,2010-12,6
538363,22476,EMPIRE UNION JACK TV DINNER TRAY,1.0,2010-12-10 17:14:00,4.95,18016,United Kingdom,4.95,2010,12,2010-12,6
538364,21584,RETROSPOT SMALL TUBE MATCHES,1.0,2010-12-10 17:26:00,1.65,14448,United Kingdom,1.65,2010,12,2010-12,6
